original_question_id,question,answer,question tokens,answer tokens,combined_unique_tokens,interrogative_keyword,is_duplicate,question_type,is_numeric_answer,question_length,answer_length
464,Who lied to Voldemort during the final battle by proclaiming that Harry Potter was dead?,Narcissa Malfoy,"['who', 'lie', 'voldemort', 'final', 'battle', 'proclaim', 'harry', 'potter', 'be', 'dead']","['narcissa', 'malfoy']","['who', 'lie', 'voldemort', 'final', 'battle', 'proclaim', 'harry', 'potter', 'be', 'dead', 'narcissa', 'malfoy']",['who'],False,FR,False,15,2
468,What does Veritaserum taste like?,It has no taste at all.,"['what', 'do', 'veritaserum', 'taste', 'like']","['have', 'taste']","['what', 'do', 'veritaserum', 'taste', 'like', 'have']","['what', 'do']",False,FR,False,5,6
469,What did Xenophilius Lovegood believe Billywig wings could induce?,An elevated frame of mind.,"['what', 'do', 'xenophilius', 'lovegood', 'believe', 'billywig', 'wing', 'could', 'induce']","['elevate', 'frame', 'mind']","['what', 'do', 'xenophilius', 'lovegood', 'believe', 'billywig', 'wing', 'could', 'induce', 'elevate', 'frame', 'mind']","['what', 'do', 'could']",False,FR,False,9,5
471,What fluffy creature hums when it's happy and likes to stick its tongue up Wizards' noses?,Puffskein,"['what', 'fluffy', 'creature', 'hum', 'when', 'happy', 'like', 'stick', 'tongue', 'wizard', 'nose']",['puffskein'],"['what', 'fluffy', 'creature', 'hum', 'when', 'happy', 'like', 'stick', 'tongue', 'wizard', 'nose', 'puffskein']","['what', 'when']",False,FR,False,17,1
473,Which spell has the opposite effect of Lumos?,Nox,"['which', 'spell', 'have', 'opposite', 'effect', 'lumos']",['nox'],"['which', 'spell', 'have', 'opposite', 'effect', 'lumos', 'nox']","['which', 'have']",True,FR,False,8,1
475,How did Mad-Eye Moody punish Draco Malfoy for trying to Hex Harry?,He turned Draco into a ferret.,"['how', 'do', 'madeye', 'moody', 'punish', 'draco', 'malfoy', 'try', 'hex', 'harry']","['turn', 'draco', 'ferret']","['how', 'do', 'madeye', 'moody', 'punish', 'draco', 'malfoy', 'try', 'hex', 'harry', 'turn', 'ferret']","['how', 'do']",False,EX,False,13,6
476,What creature did the Wizards’ Council make a protected species?,Golden Snidget.,"['what', 'creature', 'do', 'wizard', 'council', 'make', 'protected', 'specie']","['golden', 'snidget']","['what', 'creature', 'do', 'wizard', 'council', 'make', 'protected', 'specie', 'golden', 'snidget']","['what', 'do']",False,FR,False,10,2
477,Who is the headmaster of Hogwarts during Harry's time there?,Albus Dumbledore,"['who', 'be', 'headmaster', 'hogwarts', 'harry', 'time']","['albus', 'dumbledore']","['who', 'be', 'headmaster', 'hogwarts', 'harry', 'time', 'albus', 'dumbledore']",['who'],True,FR,False,11,2
478,"According to Hagrid, which is the safest place in the Wizarding World other than Hogwarts?",Gringotts,"['accord', 'hagrid', 'which', 'be', 'safe', 'place', 'wizarding', 'world', 'hogwarts']",['gringotts'],"['accord', 'hagrid', 'which', 'be', 'safe', 'place', 'wizarding', 'world', 'hogwarts', 'gringotts']",['which'],False,FR,False,15,1
479,When did the Witch Trials of 1692 take place?,Salem,"['when', 'do', 'witch', 'trial', 'take', 'place']",['salem'],"['when', 'do', 'witch', 'trial', 'take', 'place', 'salem']","['when', 'do']",False,FR,False,9,1
482,What is the last line of the last book?,“All was well.”,"['what', 'be', 'last', 'line', 'book']","['be', 'well']","['what', 'be', 'last', 'line', 'book', 'well']",['what'],False,FR,False,9,3
483,What spell transforms an object into a Portkey?,Portus,"['what', 'spell', 'transforms', 'object', 'portkey']",['portus'],"['what', 'spell', 'transforms', 'object', 'portkey', 'portus']",['what'],False,FR,False,8,1
486,What's Nearly Headless Nick's real name?,Nicholas de Mimsy-Porpington,"['whats', 'nearly', 'headless', 'nicks', 'real', 'name']","['nicholas', 'de', 'mimsyporpington']","['whats', 'nearly', 'headless', 'nicks', 'real', 'name', 'nicholas', 'de', 'mimsyporpington']","['name', 'whats']",False,FR,False,8,4
487,What charm silences an opponent?,Silencio,"['what', 'charm', 'silence', 'opponent']",['silencio'],"['what', 'charm', 'silence', 'opponent', 'silencio']",['what'],False,FR,False,5,1
492,What did the Wizards' Council sign into action in 1692?,International Statute of Wizarding Secrecy,"['what', 'do', 'wizard', 'council', 'sign', 'action']","['international', 'statute', 'wizarding', 'secrecy']","['what', 'do', 'wizard', 'council', 'sign', 'action', 'international', 'statute', 'wizarding', 'secrecy']","['what', 'do']",False,FR,False,10,5
493,What two creatures are Hippogriffs a mix of?,Horses and eagles,"['what', 'two', 'creature', 'be', 'hippogriffs', 'mix']","['horse', 'eagle']","['what', 'two', 'creature', 'be', 'hippogriffs', 'mix', 'horse', 'eagle']",['what'],False,FR,False,8,3
494,What is the name of the magical creature that can only be seen by those who have witnessed death?,Thestral,"['what', 'be', 'name', 'magical', 'creature', 'can', 'see', 'who', 'have', 'witness', 'death']",['thestral'],"['what', 'be', 'name', 'magical', 'creature', 'can', 'see', 'who', 'have', 'witness', 'death', 'thestral']","['what', 'name', 'who', 'can', 'have']",False,FR,False,19,1
495,What job does Luna Lovegood's father hold?,"Editor of ""The Quibbler""","['what', 'job', 'do', 'luna', 'lovegoods', 'father', 'hold']","['editor', 'quibbler']","['what', 'job', 'do', 'luna', 'lovegoods', 'father', 'hold', 'editor', 'quibbler']","['what', 'do']",False,FR,False,8,4
496,What is Nearly Headless Nick's full name?,Nicholas de Mimsy-Porpington,"['what', 'be', 'nearly', 'headless', 'nick', 'full', 'name']","['nicholas', 'de', 'mimsyporpington']","['what', 'be', 'nearly', 'headless', 'nick', 'full', 'name', 'nicholas', 'de', 'mimsyporpington']","['what', 'name']",True,FR,False,8,4
497,Who is the matron of the orphanage where Voldemort grows up?,Mrs. Cole,"['who', 'be', 'matron', 'orphanage', 'where', 'voldemort', 'grows']","['mr', 'cole']","['who', 'be', 'matron', 'orphanage', 'where', 'voldemort', 'grows', 'mr', 'cole']","['who', 'where']",False,FR,False,11,2
499,How many staircases are at Hogwarts?,142,"['how', 'many', 'staircase', 'be', 'hogwarts']",[],"['how', 'many', 'staircase', 'be', 'hogwarts']",['how'],True,FR,False,6,1
501,Kneazles are most similar to what animal?,Cat,"['kneazles', 'be', 'similar', 'what', 'animal']",['cat'],"['kneazles', 'be', 'similar', 'what', 'animal', 'cat']",['what'],False,FR,False,7,1
505,In the Hall of Prophecy there are rows and rows of glowing orbs. Which row contains the prophecy about Harry and Voldemort?,Row 97.,"['hall', 'prophecy', 'be', 'row', 'glow', 'orb', 'which', 'contain', 'harry', 'voldemort']",['row'],"['hall', 'prophecy', 'be', 'row', 'glow', 'orb', 'which', 'contain', 'harry', 'voldemort']",['which'],True,FR,False,22,2
506,What's a telltale sign that mandrakes have matured?,They move into each other's pots,"['whats', 'telltale', 'sign', 'mandrake', 'have', 'mature']","['move', 'others', 'pot']","['whats', 'telltale', 'sign', 'mandrake', 'have', 'mature', 'move', 'others', 'pot']","['whats', 'have']",False,FR,False,9,7
508,Why would you cast Alohomora?,Unlock a door.,"['why', 'would', 'cast', 'alohomora']","['unlock', 'door']","['why', 'would', 'cast', 'alohomora', 'unlock', 'door']","['why', 'would']",False,EX,False,5,3
509,What do the students call the Gryffindor ghost?,Nearly Headless Nick.,"['what', 'do', 'student', 'call', 'gryffindor', 'ghost']","['nearly', 'headless', 'nick']","['what', 'do', 'student', 'call', 'gryffindor', 'ghost', 'nearly', 'headless', 'nick']","['what', 'do']",False,FR,False,8,3
510,What is the biggest Wizarding newspaper in Britain?,The Daily Prophet,"['what', 'be', 'big', 'wizarding', 'newspaper', 'britain']","['daily', 'prophet']","['what', 'be', 'big', 'wizarding', 'newspaper', 'britain', 'daily', 'prophet']",['what'],False,FR,False,8,3
511,"In the movie, Professor McGonagall explains the origins of the Chamber of Secrets. Who does it in the book?","Professor Binns, the history teacher (who is also a ghost)","['movie', 'professor', 'mcgonagall', 'explain', 'origins', 'chamber', 'secret', 'who', 'do', 'book']","['professor', 'binns', 'history', 'teacher', 'who', 'be', 'also', 'ghost']","['movie', 'professor', 'mcgonagall', 'explain', 'origins', 'chamber', 'secret', 'who', 'do', 'book', 'binns', 'history', 'teacher', 'be', 'also', 'ghost']","['who', 'do']",False,FR,False,19,10
512,Who was the first Minister of Magic?,Ulick Gamp,"['who', 'be', 'first', 'minister', 'magic']","['ulick', 'gamp']","['who', 'be', 'first', 'minister', 'magic', 'ulick', 'gamp']",['who'],False,FR,False,7,2
513,"In 1876, which caretaker tried to make Peeves leave Hogwarts?",Rancorous Carpe,"['which', 'caretaker', 'try', 'make', 'peeve', 'leave', 'hogwarts']","['rancorous', 'carpe']","['which', 'caretaker', 'try', 'make', 'peeve', 'leave', 'hogwarts', 'rancorous', 'carpe']",['which'],False,FR,False,10,2
516,Who does Bill Weasley marry?,Fleur Delacour,"['who', 'do', 'bill', 'weasley', 'marry']","['fleur', 'delacour']","['who', 'do', 'bill', 'weasley', 'marry', 'fleur', 'delacour']","['who', 'do']",False,FR,False,5,2
517,Who is the Slytherin ghost?,The Bloody Baron,"['who', 'be', 'slytherin', 'ghost']","['bloody', 'baron']","['who', 'be', 'slytherin', 'ghost', 'bloody', 'baron']",['who'],True,FR,False,5,3
519,What is the name of the wizarding prison in the Harry Potter series?,Azkaban,"['what', 'be', 'name', 'wizarding', 'prison', 'harry', 'potter', 'series']",['azkaban'],"['what', 'be', 'name', 'wizarding', 'prison', 'harry', 'potter', 'series', 'azkaban']","['what', 'name']",False,FR,False,13,1
520,Who is Hufflepuff's patron ghost?,Fat Friar,"['who', 'be', 'hufflepuffs', 'patron', 'ghost']","['fat', 'friar']","['who', 'be', 'hufflepuffs', 'patron', 'ghost', 'fat', 'friar']",['who'],False,FR,False,6,2
522,How is mail delivered in the wizarding world?,By owl post.,"['how', 'be', 'mail', 'deliver', 'wizarding', 'world']","['owl', 'post']","['how', 'be', 'mail', 'deliver', 'wizarding', 'world', 'owl', 'post']",['how'],False,EX,False,8,3
523,What is Madam Hooch's second job?,Quiddich Referee,"['what', 'be', 'madam', 'hoochs', 'second', 'job']","['quiddich', 'referee']","['what', 'be', 'madam', 'hoochs', 'second', 'job', 'quiddich', 'referee']",['what'],False,FR,False,7,2
524,What is a spell used to mend broken objects?,Reparo,"['what', 'be', 'spell', 'use', 'mend', 'broken', 'object']",['reparo'],"['what', 'be', 'spell', 'use', 'mend', 'broken', 'object', 'reparo']",['what'],False,FR,False,9,1
525,What is the term for a witch or wizard who can see the future?,Seer,"['what', 'be', 'term', 'witch', 'wizard', 'who', 'can', 'see', 'future']",['seer'],"['what', 'be', 'term', 'witch', 'wizard', 'who', 'can', 'see', 'future', 'seer']","['what', 'who', 'can']",False,FR,False,14,1
527,Who is the professor of Transfiguration class?,McGonagall,"['who', 'be', 'professor', 'transfiguration', 'class']",['mcgonagall'],"['who', 'be', 'professor', 'transfiguration', 'class', 'mcgonagall']",['who'],False,FR,False,7,1
530,What potion gives good luck to those who drink it?,Felix Felicis,"['what', 'potion', 'give', 'good', 'luck', 'who', 'drink']","['felix', 'felicis']","['what', 'potion', 'give', 'good', 'luck', 'who', 'drink', 'felix', 'felicis']","['what', 'who']",True,FR,False,10,2
531,Who sent Harry his Firebolt?,Sirius Black,"['who', 'send', 'harry', 'firebolt']","['sirius', 'black']","['who', 'send', 'harry', 'firebolt', 'sirius', 'black']",['who'],False,FR,False,5,2
534,Harry was raised by his mother’s sister. What was his aunt named?,Petunia,"['harry', 'be', 'raise', 'mother', 'sister', 'what', 'aunt', 'name']",['petunia'],"['harry', 'be', 'raise', 'mother', 'sister', 'what', 'aunt', 'name', 'petunia']","['what', 'name']",False,FR,False,13,1
536,Dittany is used primarily for what purpose?,Healing,"['dittany', 'be', 'use', 'primarily', 'what', 'purpose']",['heal'],"['dittany', 'be', 'use', 'primarily', 'what', 'purpose', 'heal']",['what'],False,FR,False,7,1
537,What is the magical equipment store in Hogsmeade?,Dervish and Banges,"['what', 'be', 'magical', 'equipment', 'store', 'hogsmeade']","['dervish', 'banges']","['what', 'be', 'magical', 'equipment', 'store', 'hogsmeade', 'dervish', 'banges']",['what'],False,FR,False,8,3
539,What is Luna Lovegood’s father’s name?,Xenophilius Lovegood,"['what', 'be', 'luna', 'lovegoods', 'father', 'name']","['xenophilius', 'lovegood']","['what', 'be', 'luna', 'lovegoods', 'father', 'name', 'xenophilius', 'lovegood']","['what', 'name']",False,FR,False,8,2
540,What was the name of the company Vernon Dursley worked for?,Grunnings,"['what', 'be', 'name', 'company', 'vernon', 'dursley', 'work']",['grunnings'],"['what', 'be', 'name', 'company', 'vernon', 'dursley', 'work', 'grunnings']","['what', 'name']",False,FR,False,11,1
541,"Ever the eccentric, Dumbledore has a scar above his left knee that is a perfect map of what?",The London Underground.,"['ever', 'eccentric', 'dumbledore', 'have', 'scar', 'leave', 'knee', 'be', 'perfect', 'map', 'what']","['london', 'underground']","['ever', 'eccentric', 'dumbledore', 'have', 'scar', 'leave', 'knee', 'be', 'perfect', 'map', 'what', 'london', 'underground']","['what', 'have']",True,FR,False,18,3
545,Which ghost haunts the second-floor girls' bathroom in Hogwarts?,Moaning Myrtle,"['which', 'ghost', 'haunt', 'secondfloor', 'girl', 'bathroom', 'hogwarts']","['moan', 'myrtle']","['which', 'ghost', 'haunt', 'secondfloor', 'girl', 'bathroom', 'hogwarts', 'moan', 'myrtle']",['which'],False,FR,False,10,2
546,What piece of equipment is essential when re-potting baby Mandrakes?,Earmuffs,"['what', 'piece', 'equipment', 'be', 'essential', 'when', 'repot', 'baby', 'mandrake']",['earmuff'],"['what', 'piece', 'equipment', 'be', 'essential', 'when', 'repot', 'baby', 'mandrake', 'earmuff']","['what', 'when']",True,FR,False,11,1
547,What type of cauldron do first-year students need?,Pewter,"['what', 'type', 'cauldron', 'do', 'firstyear', 'student', 'need']",['pewter'],"['what', 'type', 'cauldron', 'do', 'firstyear', 'student', 'need', 'pewter']","['what', 'do']",False,FR,False,9,1
548,Who is manipulated into vandalizing Hogwarts with messages about the Chamber of Secrets?,Ginny Weasley,"['who', 'be', 'manipulate', 'vandalize', 'hogwarts', 'message', 'chamber', 'secret']","['ginny', 'weasley']","['who', 'be', 'manipulate', 'vandalize', 'hogwarts', 'message', 'chamber', 'secret', 'ginny', 'weasley']",['who'],False,FR,False,13,2
549,What is Lockhart's favorite color?,Lilac,"['what', 'be', 'lockharts', 'favorite', 'color']",['lilac'],"['what', 'be', 'lockharts', 'favorite', 'color', 'lilac']",['what'],True,FR,False,6,1
550,What is James Potter's Marauder nickname?,Prongs,"['what', 'be', 'james', 'potter', 'marauder', 'nickname']",['prong'],"['what', 'be', 'james', 'potter', 'marauder', 'nickname', 'prong']",['what'],False,FR,False,7,1
551,Where is the Hall of Prophecy?,Ministry of Magic,"['where', 'be', 'hall', 'prophecy']","['ministry', 'magic']","['where', 'be', 'hall', 'prophecy', 'ministry', 'magic']",['where'],False,FR,False,6,3
554,Who is the giant three-headed dog that guards the trapdoor leading to the Philosopher's Stone in the first book?,Fluffy,"['who', 'be', 'giant', 'threeheaded', 'dog', 'guard', 'trapdoor', 'lead', 'philosopher', 'stone', 'first', 'book']",['fluffy'],"['who', 'be', 'giant', 'threeheaded', 'dog', 'guard', 'trapdoor', 'lead', 'philosopher', 'stone', 'first', 'book', 'fluffy']",['who'],True,FR,False,21,1
556,What part of a Mandrake is potentially fatal?,Its scream,"['what', 'part', 'mandrake', 'be', 'potentially', 'fatal']",['scream'],"['what', 'part', 'mandrake', 'be', 'potentially', 'fatal', 'scream']",['what'],False,FR,False,8,2
558,Who is Slytherin's patron ghost?,Bloody Baron,"['who', 'be', 'slytherins', 'patron', 'ghost']","['bloody', 'baron']","['who', 'be', 'slytherins', 'patron', 'ghost', 'bloody', 'baron']",['who'],False,FR,False,6,2
559,What is the incantation for the Exploding Charm?,Bombarda,"['what', 'be', 'incantation', 'explode', 'charm']",['bombarda'],"['what', 'be', 'incantation', 'explode', 'charm', 'bombarda']",['what'],False,FR,False,8,1
562,What is the name of the magical object that allows the user to become invisible?,The Cloak of Invisibility,"['what', 'be', 'name', 'magical', 'object', 'allow', 'user', 'become', 'invisible']","['cloak', 'invisibility']","['what', 'be', 'name', 'magical', 'object', 'allow', 'user', 'become', 'invisible', 'cloak', 'invisibility']","['what', 'name']",False,FR,False,15,4
563,Where is the British and Irish Quidditch League Headquarters located?,The Ministry of Magic,"['where', 'be', 'british', 'irish', 'quidditch', 'league', 'headquarters', 'locate']","['ministry', 'magic']","['where', 'be', 'british', 'irish', 'quidditch', 'league', 'headquarters', 'locate', 'ministry', 'magic']",['where'],False,FR,False,10,4
564,What is the name of the game played on broomsticks in the Harry Potter series?,Quidditch,"['what', 'be', 'name', 'game', 'play', 'broomstick', 'harry', 'potter', 'series']",['quidditch'],"['what', 'be', 'name', 'game', 'play', 'broomstick', 'harry', 'potter', 'series', 'quidditch']","['what', 'name']",False,FR,False,15,1
